VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,2016-06-08 09:43:32,2016-06-08 09:48:58,N,1,-73.953269958496094,40.807453155517578,-73.962257385253906,40.805538177490234,1,1.06,6,0,0.5,1.36,0,,0.3,8.16,1,1
2,2016-06-09 15:34:41,2016-06-09 15:47:56,N,1,-73.992698669433594,40.672290802001953,-73.981254577636719,40.675136566162109,1,1.74,8,0,0.5,0,0,,0.3,8.8,2,1
2,2016-06-04 19:30:40,2016-06-04 19:43:29,N,1,-73.9432373046875,40.836505889892578,-73.951866149902344,40.809360504150391,3,2.29,10.5,0,0.5,0,0,,0.3,11.3,2,1
2,2016-06-02 14:46:52,2016-06-02 14:59:25,N,1,-73.93353271484375,40.849491119384766,-73.944923400878906,40.808490753173828,1,3.44,13,0,0.5,0,0,,0.3,13.8,2,1
2,2016-06-04 09:51:35,2016-06-04 09:58:05,N,1,-73.944625854492188,40.823997497558594,-73.943305969238281,40.815879821777344,1,.83,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,2016-06-19 13:50:30,2016-06-19 14:01:54,N,1,-73.807594299316406,40.700271606445313,-73.78204345703125,40.644340515136719,4,5.41,16.5,0,0.5,2,0,,0.3,19.3,1,1
2,2016-06-23 09:51:35,2016-06-23 10:26:43,N,1,-73.941749572753906,40.841884613037109,-74.006752014160156,40.720359802246094,1,9.90,32,0,0.5,5,0,,0.3,37.8,1,1
2,2016-06-12 02:07:36,2016-06-12 02:21:44,N,1,-73.945022583007813,40.708248138427734,-74.001541137695312,40.687370300292969,3,5.69,18,0.5,0.5,0,0,,0.3,19.3,2,1
1,2016-06-08 05:54:04,2016-06-08 06:00:50,N,1,-73.875633239746094,40.748493194580078,-73.853912353515625,40.741096496582031,1,1.50,7,0,0.5,0,0,,0.3,7.8,2,1
2,2016-06-29 15:06:23,2016-06-29 15:10:54,N,1,-73.954460144042969,40.800403594970703,-73.95574951171875,40.812889099121094,2,1.07,6,0,0.5,0,0,,0.3,6.8,2,1
2,2016-06-19 23:32:02,2016-06-19 23:48:56,N,1,-73.963363647460937,40.711277008056641,-73.8876953125,40.747360229492187,1,5.43,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
2,2016-06-09 18:34:42,2016-06-09 18:56:56,N,1,-73.986198425292969,40.703811645507813,-73.954429626464844,40.684375762939453,5,3.44,14.5,1,0.5,3.26,0,,0.3,19.56,1,1
2,2016-06-19 18:43:12,2016-06-19 18:45:37,N,1,-73.894851684570313,40.647548675537109,-73.897651672363281,40.637180328369141,1,.93,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,2016-06-18 01:02:28,2016-06-18 01:13:59,N,1,-73.957473754882813,40.71600341796875,-73.9361572265625,40.698417663574219,1,2.02,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
1,2016-06-24 06:27:32,2016-06-24 06:39:19,N,1,-73.9566650390625,40.74603271484375,-73.991203308105469,40.750694274902344,1,3.20,12,0,0.5,5.5,5.54,,0.3,23.84,1,1
2,2016-06-12 17:45:47,2016-06-12 17:52:19,N,1,-73.992462158203125,40.689815521240234,-73.99188232421875,40.699783325195313,1,.86,6,0,0.5,1.7,0,,0.3,8.5,1,1
2,2016-06-29 09:42:11,2016-06-29 09:49:13,N,1,-73.948600769042969,40.784923553466797,-73.94927978515625,40.776371002197266,1,1.16,6.5,0,0.5,0,0,,0.3,7.3,2,1
2,2016-06-24 20:40:31,2016-06-24 20:50:37,N,1,-73.986869812011719,40.702457427978516,-73.976921081542969,40.687328338623047,1,1.51,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,2016-06-01 17:55:55,2016-06-01 18:06:38,N,1,-73.948783874511719,40.809127807617188,-73.944732666015625,40.794422149658203,6,1.37,9,1,0.5,0,0,,0.3,10.8,2,1
2,2016-06-20 16:30:38,2016-06-20 16:40:58,N,1,-73.952659606933594,40.791973114013672,-73.980072021484375,40.777042388916016,1,2.36,10,1,0.5,1,0,,0.3,12.8,1,1
2,2016-06-26 16:26:49,2016-06-26 16:41:02,N,1,-73.952445983886719,40.746833801269531,-73.919891357421875,40.757839202880859,6,2.32,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,2016-06-11 03:45:12,2016-06-11 03:51:28,N,1,-73.961875915527344,40.713611602783203,-73.943267822265625,40.708126068115234,1,1.44,7,0.5,0.5,1,0,,0.3,9.3,1,1
2,2016-06-09 10:27:20,2016-06-09 10:36:20,N,1,-73.979240417480469,40.682979583740234,-73.991592407226562,40.687179565429688,1,.84,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,2016-06-10 10:43:18,2016-06-10 11:01:01,N,1,-73.9483642578125,40.829177856445313,-73.933364868164063,40.798690795898438,1,3.04,14,0,0.5,0,0,,0.3,14.8,2,1
2,2016-06-24 00:44:31,2016-06-24 00:49:41,N,1,-73.911880493164062,40.775058746337891,-73.897994995117188,40.767551422119141,5,1.00,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2016-06-25 19:40:14,2016-06-25 19:52:49,N,1,-73.9390869140625,40.805259704589844,-73.967765808105469,40.804557800292969,1,2.05,10.5,0,0.5,0,0,,0.3,11.3,1,1
2,2016-06-30 10:53:50,2016-06-30 10:58:20,N,1,-73.920036315917969,40.759441375732422,-73.910476684570313,40.752628326416016,1,.81,5,0,0.5,1.16,0,,0.3,6.96,1,1
2,2016-06-03 10:19:50,2016-06-03 10:22:17,N,1,-73.963180541992188,40.693752288818359,-73.967376708984375,40.696090698242188,1,.38,3.5,0,0.5,0.5,0,,0.3,4.8,1,1
1,2016-06-19 23:14:54,2016-06-19 23:23:58,N,1,-73.949653625488281,40.680309295654297,-73.964401245117188,40.673126220703125,1,1.60,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2016-06-02 12:06:41,2016-06-02 12:16:18,N,5,-73.924812316894531,40.866462707519531,-73.947830200195312,40.830245971679688,1,3.37,10,0,0,0,0,,0,10,2,2
2,2016-06-24 17:41:55,2016-06-24 18:14:09,N,1,-73.891616821289063,40.746662139892578,-73.958900451660156,40.685287475585937,1,6.71,23.5,1,0.5,0,0,,0.3,25.3,2,1
2,2016-06-01 18:30:03,2016-06-01 18:32:09,N,1,-73.9505615234375,40.792129516601563,-73.94482421875,40.79498291015625,2,.47,3.5,1,0.5,0,0,,0.3,5.3,2,1
2,2016-06-18 00:53:07,2016-06-18 00:57:44,N,1,-73.88372802734375,40.755813598632812,-73.903854370117187,40.753696441650391,1,.86,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,2016-06-12 04:10:53,2016-06-12 04:23:49,N,1,-73.893043518066406,40.746616363525391,-73.94024658203125,40.723136901855469,1,4.10,15,0.5,0.5,3.25,0,,0.3,19.55,1,1
2,2016-06-14 19:04:19,2016-06-14 19:15:51,N,1,-73.955955505371094,40.668418884277344,-73.94390869140625,40.683143615722656,1,1.88,9.5,1,0.5,0,0,,0.3,11.3,1,1
2,2016-06-30 22:19:41,2016-06-30 22:28:37,N,1,-73.958244323730469,40.685333251953125,-73.927619934082031,40.681392669677734,1,2.39,9,0.5,0.5,2.06,0,,0.3,12.36,1,1
1,2016-06-12 18:50:01,2016-06-12 19:01:16,N,1,-73.94140625,40.798614501953125,-73.949981689453125,40.813583374023438,2,1.60,9.5,0,0.5,0,0,,0.3,10.3,2,1
2,2016-06-25 11:06:00,2016-06-25 11:08:17,N,1,-73.911140441894531,40.768783569335938,-73.914802551269531,40.763843536376953,1,.38,-4,0,-0.5,0,0,,-0.3,-4.8,3,1
2,2016-06-29 16:56:18,2016-06-29 17:08:32,N,1,-73.924789428710938,40.759891510009766,-73.903144836425781,40.746063232421875,1,1.82,10,1,0.5,3.54,0,,0.3,17.29,1,1
2,2016-06-01 23:00:26,2016-06-01 23:07:31,N,1,-73.95513916015625,40.804336547851563,-73.938552856445313,40.812591552734375,1,1.41,7,0.5,0.5,2,0,,0.3,10.3,1,1
1,2016-06-29 20:45:15,2016-06-29 20:54:22,N,1,-73.84454345703125,40.721473693847656,-73.85296630859375,40.726490020751953,2,1.50,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2016-06-18 16:02:51,2016-06-18 16:17:34,N,1,-73.891029357910156,40.746585845947266,-73.905647277832031,40.715839385986328,2,3.03,12.5,0,0.5,0,0,,0.3,13.3,2,1
2,2016-06-17 01:30:04,2016-06-17 01:37:31,N,1,-73.906379699707031,40.753032684326172,-73.879753112792969,40.743270874023438,5,1.69,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2016-06-26 12:30:37,2016-06-26 12:47:31,N,1,-73.915313720703125,40.783824920654297,-73.879631042480469,40.756111145019531,1,3.39,14,0,0.5,0,0,,0.3,14.8,2,1
2,2016-06-01 16:21:40,2016-06-01 16:35:06,N,1,-73.923309326171875,40.817066192626953,-73.915725708007813,40.830295562744141,1,1.07,9.5,1,0.5,0,0,,0.3,11.3,2,1
1,2016-06-24 17:49:58,2016-06-24 18:06:05,N,1,-73.990837097167969,40.692741394042969,-73.975028991699219,40.670799255371094,1,2.20,12,1,0.5,2.75,0,,0.3,16.55,1,1
1,2016-06-26 00:51:10,2016-06-26 00:58:08,N,1,-73.994132995605469,40.703159332275391,-74.007820129394531,40.711330413818359,2,2.00,8.5,0.5,0.5,1,0,,0.3,10.8,1,1
2,2016-06-15 14:53:55,2016-06-15 15:04:55,N,1,-73.951446533203125,40.791007995605469,-73.951240539550781,40.785972595214844,1,.66,8,0,0.5,0,0,,0.3,8.8,2,1
2,2016-06-03 00:21:10,2016-06-03 00:26:44,N,1,-73.921539306640625,40.755928039550781,-73.913665771484375,40.768253326416016,1,1.15,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
2,2016-06-10 06:08:49,2016-06-10 06:17:04,N,1,-73.978919982910156,40.683712005615234,-73.99090576171875,40.702518463134766,1,2.36,9.5,0,0.5,2.06,0,,0.3,12.36,1,1
2,2016-06-29 16:31:46,2016-06-29 16:52:25,N,1,-73.9732666015625,40.689605712890625,-73.9854736328125,40.697834014892578,1,2.88,14,1,0.5,3.16,0,,0.3,18.96,1,1
2,2016-06-18 12:17:17,2016-06-18 12:25:39,N,1,-73.88665771484375,40.755474090576172,-73.915596008300781,40.772499084472656,1,2.32,9,0,0.5,1.96,0,,0.3,11.76,1,1
2,2016-06-06 19:13:11,2016-06-06 19:20:33,N,1,-74.002906799316406,40.652511596679688,-73.982337951660156,40.666038513183594,1,1.74,8,1,0.5,1.96,0,,0.3,11.76,1,1
2,2016-06-27 11:42:42,2016-06-27 11:52:10,N,1,-73.945411682128906,40.82061767578125,-73.940536499023438,40.840198516845703,1,1.61,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,2016-06-05 01:24:27,2016-06-05 01:40:35,N,1,-73.8731689453125,40.734565734863281,-73.833076477050781,40.758552551269531,1,3.61,14,0.5,0.5,0,0,,0.3,15.3,2,1
1,2016-06-24 13:27:53,2016-06-24 13:55:52,N,1,-73.96356201171875,40.803672790527344,-73.961936950683594,40.766151428222656,1,3.90,20,0,0.5,0,0,,0.3,20.8,2,1
1,2016-06-03 09:13:06,2016-06-03 09:17:35,N,1,-73.939567565917969,40.804958343505859,-73.934806823730469,40.797542572021484,1,.80,5,0,0.5,0,0,,0.3,5.8,2,1
1,2016-06-18 01:21:33,2016-06-18 01:25:15,N,1,-73.898025512695313,40.745998382568359,-73.896064758300781,40.735935211181641,1,.80,5,0.5,0.5,1.25,0,,0.3,7.55,1,1
2,2016-06-30 01:28:20,2016-06-30 01:41:41,N,1,-73.890785217285156,40.746952056884766,-73.866607666015625,40.741130828857422,1,1.85,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,2016-06-01 07:40:39,2016-06-01 07:58:33,N,1,-73.891433715820313,40.746784210205078,-73.872230529785156,40.760623931884766,1,2.12,13,0,0.5,0,0,,0.3,13.8,1,1
1,2016-06-29 17:42:48,2016-06-29 18:14:09,N,1,-73.954475402832031,40.587512969970703,-73.918548583984375,40.628856658935547,1,6.80,24.43,1,0.5,0,0,,0.3,26.23,2,1
2,2016-06-24 07:47:06,2016-06-24 08:02:35,N,1,-73.983299255371094,40.693805694580078,-74.014305114746094,40.702903747558594,2,2.85,13.5,0,0.5,2.14,0,,0.3,16.44,1,1
2,2016-06-22 20:05:52,2016-06-22 20:15:16,N,1,-73.923233032226562,40.753711700439453,-73.920684814453125,40.767478942871094,1,1.34,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2016-06-09 05:55:31,2016-06-09 06:16:11,N,1,-73.897499084472656,40.644508361816406,-73.941329956054687,40.678577423095703,1,4.08,16,0.5,0.5,10,0,,0.3,27.3,1,1
1,2016-06-12 00:55:04,2016-06-12 01:28:56,N,1,-73.950042724609375,40.792903900146484,-73.855194091796875,40.680915832519531,1,17.50,48.5,0.5,0.5,14.9,0,,0.3,64.7,1,1
1,2016-06-01 07:27:02,2016-06-01 07:43:09,N,1,-73.917098999023438,40.815914154052734,-73.921653747558594,40.833225250244141,1,.00,10.5,0,0.5,0,0,,0.3,11.3,2,1
2,2016-06-14 14:41:40,2016-06-14 14:45:57,N,1,-73.8668212890625,40.73919677734375,-73.86273193359375,40.749679565429688,1,.80,5,0,0.5,0,0,,0.3,5.8,2,1
2,2016-06-24 23:24:46,2016-06-24 23:41:44,N,1,-73.950431823730469,40.657981872558594,-73.917892456054687,40.638401031494141,1,3.48,14.5,0.5,0.5,0,0,,0.3,15.8,2,1
2,2016-06-17 22:14:12,2016-06-17 22:31:29,N,1,-73.921333312988281,40.766704559326172,-73.877182006835938,40.731830596923828,2,7.38,22,0.5,0.5,0,0,,0.3,23.3,2,1
1,2016-06-26 02:08:34,2016-06-26 02:11:03,N,1,-73.943290710449219,40.746788024902344,-73.944999694824219,40.751117706298828,1,.50,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,2016-06-07 13:13:30,2016-06-07 13:48:33,N,1,-73.807548522949219,40.700492858886719,-73.935829162597656,40.578342437744141,6,18.15,51,0,0.5,5,0,,0.3,56.8,1,1
2,2016-06-24 20:31:38,2016-06-24 20:46:32,N,1,-73.984695434570313,40.686798095703125,-73.947723388671875,40.675113677978516,1,2.24,12,0.5,0.5,3.32,0,,0.3,16.62,1,1
1,2016-06-25 20:51:52,2016-06-25 21:03:48,N,1,-73.962448120117188,40.710033416748047,-73.982833862304688,40.727027893066406,1,2.60,11,0.5,0.5,2.45,0,,0.3,14.75,1,1
2,2016-06-19 18:24:10,2016-06-19 18:34:53,N,1,-73.952804565429687,40.810787200927734,-73.974632263183594,40.783275604248047,2,2.29,10,0,0.5,2.16,0,,0.3,12.96,1,1
2,2016-06-11 19:23:12,2016-06-11 19:36:43,N,1,-73.944587707519531,40.834781646728516,-73.990852355957031,40.766117095947266,1,5.97,19,0,0.5,0,0,,0.3,19.8,1,1
2,2016-06-26 05:29:34,2016-06-26 05:34:29,N,1,-73.869590759277344,40.749401092529297,-73.877334594726563,40.760135650634766,1,.92,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,2016-06-27 19:27:33,2016-06-27 19:30:28,N,1,-73.947013854980469,40.815868377685547,-73.94500732421875,40.823528289794922,1,.60,4.5,1,0.5,0,0,,0.3,6.3,2,1
2,2016-06-19 15:39:05,2016-06-19 15:44:41,N,1,-73.968849182128906,40.693023681640625,-73.9600830078125,40.689350128173828,1,.79,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2016-06-23 07:54:51,2016-06-23 07:59:58,N,1,-73.990745544433594,40.702518463134766,-74.003860473632813,40.713291168212891,3,1.63,7,0,0.5,1.95,0,,0.3,9.75,1,1
2,2016-06-12 23:18:08,2016-06-12 23:34:56,N,1,-73.844322204589844,40.721328735351562,-73.915695190429687,40.772041320800781,2,7.80,23.5,0.5,0.5,0,0,,0.3,24.8,2,1
2,2016-06-19 18:49:03,2016-06-19 19:04:00,N,1,-73.946144104003906,40.807056427001953,-73.960037231445312,40.770515441894531,1,1.61,7,0,0.5,0,0,,0.3,7.8,2,1
1,2016-06-19 16:29:14,2016-06-19 16:45:58,N,1,-73.947250366210937,40.808650970458984,-73.961906433105469,40.779632568359375,1,3.30,14,0,0.5,0,0,,0.3,14.8,2,1
1,2016-06-21 10:32:53,2016-06-21 10:42:35,N,1,-73.980094909667969,40.668731689453125,-73.952667236328125,40.667320251464844,1,2.00,9,0,0.5,0,0,,0.3,9.8,2,1
2,2016-06-25 21:39:52,2016-06-25 21:49:24,N,1,-73.939155578613281,40.805519104003906,-73.956932067871094,40.77679443359375,1,2.32,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,2016-06-04 15:14:43,2016-06-04 15:25:30,N,1,-73.924514770507813,40.756145477294922,-73.94158935546875,40.746383666992188,1,1.30,9,0,0.5,0,0,,0.3,9.8,2,1
2,2016-06-04 18:37:48,2016-06-04 18:42:53,N,1,-73.880775451660156,40.741733551025391,-73.872703552246094,40.743869781494141,2,.80,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,2016-06-30 15:49:23,2016-06-30 16:06:17,N,1,-73.844223022460938,40.721340179443359,-73.795478820800781,40.708011627197266,1,3.11,14,0,0.5,0,0,,0.3,14.8,2,1
2,2016-06-02 23:32:40,2016-06-03 00:01:12,N,5,-73.994529724121094,40.703407287597656,-73.990676879882813,40.756019592285156,2,7.41,39,0,0,0,0,,0,39,2,2
2,2016-06-06 10:19:30,2016-06-06 10:45:45,N,1,-73.942039489746094,40.838268280029297,-74.001800537109375,40.745941162109375,1,7.85,27,0,0.5,0,0,,0.3,27.8,2,1
2,2016-06-13 15:33:44,2016-06-13 16:04:40,N,1,-73.95391845703125,40.790622711181641,-73.969169616699219,40.756046295166016,1,3.30,19.5,0,0.5,0,0,,0.3,20.3,2,1
1,2016-06-24 07:33:52,2016-06-24 08:02:04,N,1,-73.961387634277344,40.811248779296875,-73.862228393554688,40.768680572509766,1,8.40,28,0,0.5,6.85,5.54,,0.3,41.19,1,1
2,2016-06-18 10:36:21,2016-06-18 10:42:24,N,1,-73.853996276855469,40.726886749267578,-73.849922180175781,40.710277557373047,1,1.47,7,0,0.5,0,0,,0.3,7.8,2,1
2,2016-06-30 07:53:36,2016-06-30 08:01:16,N,1,-73.939231872558594,40.805221557617188,-73.951728820800781,40.793308258056641,1,1.20,7,0,0.5,0,0,,0.3,7.8,1,1
2,2016-06-25 17:31:25,2016-06-25 17:45:39,N,1,-73.985549926757813,40.68939208984375,-73.957756042480469,40.669685363769531,1,2.20,11,0,0.5,2.36,0,,0.3,14.16,1,1
2,2016-06-24 17:00:52,2016-06-24 17:12:13,N,1,-73.903091430664062,40.745933532714844,-73.921104431152344,40.741428375244141,1,1.59,9,1,0.5,2.7,0,,0.3,13.5,1,1
1,2016-06-17 11:42:03,2016-06-17 11:47:33,N,1,-73.936569213867187,40.820606231689453,-73.921112060546875,40.822959899902344,1,1.10,6,0,0.5,0,0,,0.3,6.8,1,1
2,2016-06-13 13:13:45,2016-06-13 13:36:12,N,1,-73.944320678710938,40.791946411132812,-73.875091552734375,40.829597473144531,1,6.54,22,0,0.5,0,0,,0.3,22.8,2,1
2,2016-06-16 00:14:37,2016-06-16 00:18:22,N,1,-73.9190673828125,40.742973327636719,-73.916778564453125,40.749523162841797,2,.51,-4,-0.5,-0.5,0,0,,-0.3,-5.3,3,1
2,2016-06-30 14:46:08,2016-06-30 15:39:28,N,1,-73.957695007324219,40.719863891601563,-73.965034484863281,40.769363403320313,1,5.71,30,0,0.5,0,0,,0.3,30.8,2,1
2,2016-06-12 10:32:27,2016-06-12 10:41:17,N,1,-73.948966979980469,40.826015472412109,-73.938629150390625,40.811492919921875,1,1.46,8,0,0.5,0,0,,0.3,8.8,2,1
1,2016-06-17 19:41:40,2016-06-17 19:47:24,N,1,-73.970146179199219,40.689506530761719,-73.952445983886719,40.693389892578125,1,1.10,6,1,0.5,1,0,,0.3,8.8,1,1
2,2016-06-11 21:58:05,2016-06-11 22:26:05,N,1,-73.999603271484375,40.679264068603516,-73.991905212402344,40.748996734619141,3,8.76,29.5,0.5,0.5,7.27,5.54,,0.3,43.61,1,1
2,2016-06-24 18:10:21,2016-06-24 18:11:28,N,5,-73.865135192871094,40.669174194335938,-73.871414184570313,40.667011260986328,4,.17,40,0,0,0,0,,0,40,1,2
2,2016-06-12 22:19:14,2016-06-12 22:32:26,N,1,-73.940048217773438,40.750583648681641,-73.910324096679688,40.76171875,1,2.73,11.5,0.5,0.5,2.56,0,,0.3,15.36,1,1
2,2016-06-19 01:11:51,2016-06-19 01:12:47,N,5,-73.977874755859375,40.57525634765625,-73.977890014648437,40.575248718261719,3,.00,40,0,0,0,0,,0,40,2,2
1,2016-06-04 19:07:32,2016-06-04 20:07:10,N,1,-73.825164794921875,40.868198394775391,-73.825271606445312,40.868152618408203,1,.20,32,0,0.5,9.8,0,,0.3,42.6,1,1
2,2016-06-05 06:43:10,2016-06-05 06:57:07,N,1,-73.949913024902344,40.801860809326172,-73.991683959960937,40.749847412109375,1,4.78,15.5,0,0.5,3.26,0,,0.3,19.56,1,1
2,2016-06-18 01:30:54,2016-06-18 01:42:54,N,1,-73.922073364257812,40.743263244628906,-73.865989685058594,40.735336303710938,1,3.08,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,2016-06-25 05:48:37,2016-06-25 05:50:21,N,1,-73.921180725097656,40.678821563720703,-73.918449401855469,40.674358367919922,2,.64,4,0.5,0.5,0.7,0,,0.3,6,1,1
2,2016-06-19 19:44:32,2016-06-19 19:47:24,N,1,-73.929939270019531,40.756313323974609,-73.920173645019531,40.762985229492188,1,.83,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2016-06-12 15:21:15,2016-06-12 16:09:35,N,2,-73.964988708496094,40.80633544921875,-73.784111022949219,40.643505096435547,1,19.47,52,0,0.5,0,5.54,,0.3,58.34,2,1
1,2016-06-22 13:41:46,2016-06-22 13:50:21,N,1,-73.870079040527344,40.748924255371094,-73.869606018066406,40.735023498535156,3,1.10,7,0,0.5,0,0,,0.3,7.8,2,1
2,2016-06-25 01:43:38,2016-06-25 01:53:04,N,1,-73.844093322753906,40.721233367919922,-73.820030212402344,40.725688934326172,6,2.09,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2016-06-18 16:50:31,2016-06-18 17:01:09,N,1,-73.939605712890625,40.691070556640625,-73.921119689941406,40.700336456298828,1,1.64,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,2016-06-02 14:59:01,2016-06-02 15:18:39,N,1,-73.869743347167969,40.735622406005859,-73.9112548828125,40.705173492431641,1,3.88,15.5,0,0.5,0,0,,0.3,16.3,2,1
2,2016-06-29 17:41:50,2016-06-29 17:59:39,N,1,-73.954139709472656,40.788986206054687,-73.965484619140625,40.806163787841797,1,1.86,12.5,1,0.5,2.86,0,,0.3,17.16,1,1
1,2016-06-07 19:46:56,2016-06-07 19:54:51,N,1,-73.981971740722656,40.666446685791016,-73.989570617675781,40.675262451171875,1,1.10,7,1,0.5,0,0,,0.3,8.8,2,1
2,2016-06-19 07:59:06,2016-06-19 08:18:27,N,1,-73.942497253417969,40.672969818115234,-74.0084228515625,40.713474273681641,1,5.34,19,0,0.5,3.96,0,,0.3,23.76,1,1
2,2016-06-02 07:45:58,2016-06-02 07:52:32,N,1,-73.956367492675781,40.813022613525391,-73.939659118652344,40.805233001708984,1,1.09,6.5,0,0.5,0,0,,0.3,7.3,1,1
2,2016-06-14 23:57:42,2016-06-15 00:31:10,N,1,-73.946380615234375,40.658107757568359,-74.009414672851563,40.738178253173828,1,7.80,28.5,0.5,0.5,4.47,0,,0.3,36.22,1,1
2,2016-06-03 16:43:23,2016-06-03 17:12:24,N,1,-73.918876647949219,40.742977142333984,-73.995452880859375,40.720836639404297,1,5.42,21.5,1,0.5,0,0,,0.3,23.3,2,1
2,2016-06-12 19:10:24,2016-06-12 19:16:58,N,1,-73.903327941894531,40.745681762695313,-73.888267517089844,40.745025634765625,1,.99,6.5,0,0.5,0,0,,0.3,7.3,2,1
1,2016-06-11 10:24:18,2016-06-11 10:29:27,N,1,-73.868598937988281,40.857555389404297,-73.860572814941406,40.846347808837891,1,1.20,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2016-06-23 17:53:41,2016-06-23 17:55:24,N,1,-73.987373352050781,40.70440673828125,-73.991584777832031,40.703136444091797,1,.29,3,1,0.5,0,0,,0.3,4.8,2,1
2,2016-06-21 22:28:35,2016-06-21 22:34:58,N,1,-73.952384948730469,40.789779663085938,-73.950645446777344,40.782600402832031,5,.99,6,0.5,0.5,1.46,0,,0.3,8.76,1,1
